usuario_id,anio_nacimiento,ciudad,ingreso_estimado,fecha_alta,dias_desde_ultimo_pedido,gasto_restaurantes,gasto_mercados,gasto_bebidas,gasto_farmacia,gasto_kioscos,gasto_premium,pedidos_con_descuento,pedidos_app,pedidos_web,pedidos_local,visitas_app_mes,cupon_hot_sale,cupon_dia_del_amigo,cupon_cyber_monday,cupon_navidad,cupon_finde_largo,reclamo,respuesta_ultima_campania
5837,1967,CABA,1286975.0,2024-12-28,1,247000,160000,8000,6000,8000,65000,7,3,6,6,7,0,0,0,0,0,0,0
35,1987,CABA,638625.0,2024-09-08,80,32000,64000,12000,16000,1000,85000,3,2,2,3,6,0,0,0,0,0,0,1
7369,1981,Córdoba,923975.0,2025-10-02,93,25000,25000,0,6000,6000,0,2,0,2,3,8,0,0,0,0,0,0,0
1351,1956,Córdoba,1466400.0,2024-09-20,14,962000,194000,24000,16000,12000,12000,4,8,7,13,6,0,0,0,0,1,0,0
10770,1959,CABA,1637300.0,2026-01-26,25,247000,295000,85000,210000,161000,47000,2,7,4,13,2,0,0,0,0,0,0,0
9316,1952,Rosario,327100.0,2025-11-02,25,2000,7000,7000,3000,0,10000,1,0,1,3,6,0,0,0,0,0,0,0
968,1968,Córdoba,1033375.0,2025-12-26,38,112000,21000,14000,16000,19000,5000,3,1,4,4,7,0,0,0,0,0,0,0
2634,1979,Córdoba,416325.0,2026-04-18,10,5000,31000,4000,15000,7000,7000,3,1,2,3,6,0,0,0,0,0,0,1
3267,1963,Córdoba,1432200.0,2026-06-25,29,527000,21000,0,0,0,60000,3,1,8,8,6,0,0,0,1,0,0,0
6749,1966,CABA,2158950.0,2024-08-08,8,957000,494000,47000,82000,47000,95000,4,3,5,6,8,0,0,0,0,0,0,0
3523,1962,CABA,1876800.0,2025-01-23,14,583000,309000,22000,0,34000,125000,2,4,5,8,3,0,0,0,0,0,0,0
4179,1959,CABA,605525.0,2025-08-20,62,8000,9000,5000,2000,9000,22000,1,1,1,3,4,0,0,0,0,0,0,0
3439,1972,CABA,1418025.0,2024-10-31,33,157000,39000,13000,6000,6000,75000,5,1,4,5,6,0,0,0,0,0,0,0
9560,1965,CABA,2075075.0,2025-03-03,20,856000,570000,25000,40000,61000,122000,1,6,7,8,3,0,0,0,0,1,0,1
5172,1976,Córdoba,1627600.0,2025-11-14,6,738000,232000,20000,13000,0,50000,2,5,3,7,7,0,0,0,0,0,0,0
4328,1986,Rosario,548875.0,2025-09-07,89,5000,7000,14000,17000,1000,11000,2,1,2,3,6,0,0,0,0,0,0,0
4207,1981,GBA,2179275.0,2025-05-01,13,1001000,107000,44000,58000,44000,44000,1,7,6,11,2,0,0,1,0,1,0,0
4475,1949,GBA,1727450.0,2025-02-16,12,1315000,780000,0,145000,22000,178000,1,8,7,9,5,0,0,0,0,0,0,0
7348,1958,GBA,1792275.0,2026-03-17,32,336000,411000,32000,240000,130000,43000,1,7,4,5,2,0,0,0,0,0,0,1
7631,1978,Córdoba,1533650.0,2025-10-06,29,562000,168000,16000,43000,58000,142000,1,7,5,10,3,0,0,0,0,0,0,0
4201,1962,CABA,1449175.0,2025-03-03,1,229000,137000,0,4000,7000,91000,5,2,4,8,5,0,0,0,0,0,0,0
5441,1965,GBA,1352775.0,2025-08-25,24,267000,54000,3000,8000,6000,50000,2,2,5,6,5,0,0,0,0,0,0,0
3799,1955,CABA,1680625.0,2025-11-26,20,315000,322000,7000,46000,35000,143000,3,2,7,11,5,0,0,0,0,0,0,0
979,1975,CABA,831225.0,2025-02-20,34,6000,21000,14000,19000,10000,42000,2,1,2,3,6,0,0,0,0,0,0,0
11121,1981,CABA,485475.0,2024-11-10,82,2000,28000,3000,16000,14000,7000,4,0,4,3,9,0,0,0,0,0,0,0
10489,1973,CABA,2323875.0,2025-08-19,15,693000,925000,24000,31000,21000,84000,1,7,6,9,2,1,0,0,0,1,0,1
3075,1972,GBA,1499325.0,2025-09-11,74,130000,168000,34000,20000,30000,0,1,4,3,7,1,0,0,0,0,0,0,0
3139,1982,Rosario,1852900.0,2025-12-30,12,871000,704000,55000,145000,111000,166000,1,4,4,10,2,0,0,0,1,0,0,0
4440,1964,Córdoba,1602500.0,2025-09-10,23,509000,27000,0,0,0,10000,1,3,8,6,7,0,0,0,1,0,0,0
10872,1969,GBA,1380300.0,2024-11-23,8,1103000,45000,0,0,0,34000,3,2,4,11,8,0,1,0,1,0,0,0
618,1977,GBA,1734725.0,2024-09-28,21,422000,238000,46000,69000,7000,15000,1,2,7,12,4,0,0,0,0,0,0,0
3578,1949,CABA,1229000.0,2025-10-20,78,122000,43000,10000,25000,21000,15000,2,1,3,6,6,0,0,0,0,0,0,0
8773,1971,Córdoba,1435500.0,2025-06-25,81,280000,18000,0,0,0,24000,3,1,5,6,7,0,0,0,1,0,0,0
8557,1982,CABA,,2025-06-17,21,11000,22000,2000,2000,3000,6000,2,0,2,3,6,0,0,0,0,0,0,0
2730,1955,CABA,2007925.0,2025-08-20,22,536000,387000,91000,149000,11000,57000,1,4,3,10,1,0,0,0,0,0,0,0
3955,1965,CABA,121525.0,2026-06-22,62,2000,1000,0,1000,1000,1000,0,0,0,0,14,0,0,0,0,0,0,0
5823,1970,GBA,807575.0,2026-03-08,96,35000,2000,0,0,0,2000,2,0,1,4,5,0,0,0,0,0,0,0
6439,1958,CABA,1526850.0,2024-08-17,27,789000,133000,28000,0,0,152000,7,5,11,8,7,0,0,0,0,0,0,0
8140,1973,CABA,567050.0,2025-10-03,91,10000,29000,2000,4000,14000,36000,3,1,2,4,4,0,0,0,0,0,0,0
6001,1979,CABA,1419375.0,2025-01-02,14,614000,160000,35000,58000,35000,35000,2,8,5,10,5,0,0,0,0,0,0,0
9283,1978,CABA,1504975.0,2025-09-12,30,8000,7000,0,2000,1000,0,1,0,0,3,4,0,0,0,0,0,0,0
11071,1984,CABA,1990175.0,2025-04-21,17,450000,951000,0,173000,133000,216000,1,6,3,6,1,0,0,0,0,0,0,1
8312,1961,Rosario,706225.0,2026-06-15,59,1000,7000,14000,2000,9000,10000,1,0,2,3,6,0,0,0,0,0,0,0
7881,1946,Córdoba,1670875.0,2025-09-28,27,620000,195000,17000,34000,26000,141000,1,4,6,13,2,0,0,0,0,0,0,0
8275,1965,GBA,1175625.0,2026-02-09,31,16000,3000,0,0,0,1000,1,0,1,2,7,0,0,0,0,0,0,0
5558,1954,GBA,2273325.0,2026-03-31,9,1020000,430000,63000,62000,31000,79000,1,6,4,4,1,0,0,0,0,1,0,0
9523,1982,CABA,1011975.0,2025-08-17,94,5000,8000,0,2000,0,0,1,0,0,3,4,0,0,0,0,0,0,0
3483,1958,CABA,1204800.0,2025-04-06,6,1039000,204000,58000,153000,43000,29000,3,8,2,12,8,1,1,0,1,0,0,1
4174,1956,Córdoba,1381225.0,2026-04-17,21,97000,19000,0,2000,1000,11000,1,1,2,4,3,0,0,0,0,0,0,0
4964,1958,GBA,1856250.0,2026-01-26,18,680000,392000,0,75000,11000,0,1,11,2,4,1,0,0,0,0,0,0,0
1010,1977,CABA,1173275.0,2026-04-24,66,41000,17000,1000,3000,0,16000,2,1,1,3,3,0,0,0,0,0,0,0
3968,1970,Rosario,1642650.0,2025-06-28,31,918000,129000,0,13000,10000,129000,1,3,11,12,7,0,1,0,1,1,0,1
4786,1977,CABA,1883250.0,2024-10-04,28,555000,257000,61000,93000,82000,61000,4,3,10,12,6,0,0,0,0,0,0,0
9589,1948,GBA,2050800.0,2026-04-05,26,332000,377000,125000,149000,194000,57000,0,6,4,7,1,0,0,0,0,0,0,0
5848,1970,CABA,2030125.0,2026-01-13,12,724000,929000,55000,97000,74000,130000,1,6,5,7,2,0,1,1,0,1,0,1
5320,1973,Córdoba,1101275.0,2025-01-29,18,79000,58000,3000,6000,7000,18000,4,1,3,4,6,0,0,0,0,0,0,1
5589,1964,CABA,1299575.0,2024-08-31,26,631000,115000,7000,10000,0,30000,3,2,9,10,7,0,0,0,0,0,0,0
4333,1954,CABA,803600.0,2026-03-23,95,41000,10000,0,0,0,3000,4,1,2,3,7,0,0,0,1,0,0,0
10949,1963,GBA,1824200.0,2025-12-16,11,1092000,592000,37000,145000,37000,55000,1,5,5,8,3,1,0,0,0,0,0,1
9905,1952,CABA,851850.0,2025-07-13,79,135000,41000,1000,10000,1000,67000,5,3,3,3,6,0,0,1,0,0,0,0
5153,1967,GBA,1944150.0,2025-02-22,18,1004000,265000,59000,115000,59000,27000,2,10,11,11,6,0,0,1,0,0,0,1
8584,1952,GBA,2135775.0,2025-06-08,11,376000,462000,53000,168000,53000,53000,1,7,2,7,0,0,0,0,0,0,0,0
6336,1960,CABA,732875.0,2026-04-06,18,13000,14000,7000,8000,2000,4000,4,0,2,4,6,0,0,0,0,0,0,0
4789,1953,CABA,2020300.0,2025-09-17,23,769000,500000,143000,210000,22000,33000,1,8,4,5,2,1,0,1,0,1,0,0
10562,1946,Córdoba,1670875.0,2025-09-28,31,620000,195000,17000,34000,26000,141000,1,4,6,13,2,0,0,0,0,0,0,0
7187,1969,Córdoba,,2025-05-18,7,375000,48000,66000,94000,42000,96000,7,10,4,4,3,0,0,0,0,0,0,0
6421,1961,CABA,2208675.0,2025-07-03,3,1050000,555000,138000,77000,178000,118000,1,7,4,9,1,1,0,0,0,0,0,0
1176,1973,CABA,655700.0,2025-09-22,61,2000,4000,1000,3000,6000,9000,1,0,1,2,8,0,0,0,0,0,0,0
10057,1951,CABA,1807050.0,2025-07-19,18,503000,419000,139000,90000,27000,153000,1,7,5,9,7,0,0,0,0,0,0,1
10398,1981,Rosario,608400.0,2024-08-27,59,1000,2000,2000,8000,6000,12000,1,0,1,2,7,0,0,0,0,0,0,0
8594,1958,GBA,1263000.0,2026-01-28,77,112000,6000,1000,2000,0,14000,2,1,3,3,6,0,0,0,0,0,0,0
3697,1954,CABA,997450.0,2025-02-12,97,69000,26000,7000,12000,8000,12000,2,0,3,4,7,0,0,0,0,0,0,0
771,1967,CABA,1354450.0,2026-01-21,14,135000,39000,0,4000,9000,7000,1,2,2,5,2,0,0,0,0,0,0,0
4298,1973,GBA,510675.0,2026-03-24,21,5000,4000,0,0,0,1000,1,0,1,2,8,0,0,0,0,0,0,0
10862,1960,Córdoba,763050.0,2024-08-17,29,179000,83000,11000,19000,8000,26000,5,2,1,9,2,0,0,0,0,0,0,0
486,1988,CABA,2105475.0,2026-02-02,6,434000,400000,137000,45000,137000,45000,1,4,3,10,1,0,0,0,0,0,0,0
8614,1957,CABA,1637150.0,2026-05-12,21,245000,125000,67000,37000,19000,14000,1,2,4,10,2,0,0,0,0,0,0,0
7186,1966,GBA,771075.0,2026-05-26,71,24000,2000,0,0,0,9000,2,1,1,2,5,0,0,1,0,0,0,0
8724,1982,CABA,714175.0,2025-06-17,20,11000,22000,2000,2000,3000,6000,2,0,2,3,6,0,0,0,0,0,0,0
10163,1984,GBA,2068325.0,2025-09-10,6,712000,420000,38000,65000,50000,38000,1,4,8,7,4,0,0,0,0,0,0,1
3233,1965,GBA,1568625.0,2025-03-23,13,562000,464000,10000,28000,21000,32000,3,8,7,11,5,0,0,0,0,0,0,0
9264,1986,CABA,1988225.0,2026-04-27,17,423000,706000,197000,73000,42000,197000,1,8,4,9,2,0,0,0,0,0,0,0
2891,1963,CABA,1702950.0,2025-10-18,19,595000,123000,23000,10000,23000,154000,2,9,8,4,6,0,0,0,0,0,0,0
4643,1973,CABA,695075.0,2024-08-26,65,8000,46000,9000,38000,26000,49000,2,0,3,4,8,0,0,0,0,0,0,0
5314,1951,CABA,1017225.0,2025-03-18,2,270000,27000,6000,39000,3000,99000,7,1,7,5,8,0,0,0,0,0,0,0
10888,1961,CABA,1148450.0,2025-11-03,31,273000,178000,83000,62000,11000,29000,2,4,8,6,6,0,0,0,0,0,0,0
8812,1979,Rosario,338325.0,2025-03-10,71,12000,8000,0,8000,3000,17000,2,0,2,3,7,0,0,0,0,0,0,0
5455,1971,GBA,800275.0,2025-08-22,73,99000,15000,1000,2000,0,5000,3,1,2,4,7,0,0,0,0,0,0,0
713,1977,Córdoba,1258825.0,2026-06-08,6,141000,153000,31000,67000,15000,35000,1,4,4,6,3,0,0,0,0,0,0,0
3469,1977,GBA,862175.0,2024-09-06,20,19000,33000,1000,24000,18000,8000,3,0,3,3,9,0,0,0,0,0,0,0
10789,1964,GBA,1143975.0,2025-02-23,88,42000,18000,0,3000,1000,4000,2,0,2,3,7,0,0,0,0,0,0,0
1715,1978,CABA,646275.0,2025-02-11,16,9000,18000,5000,7000,4000,5000,2,0,2,3,7,0,0,0,0,0,0,0
5113,1971,GBA,2174475.0,2025-11-07,14,584000,835000,83000,65000,100000,35000,1,5,5,5,2,0,0,1,0,0,0,1
10403,1978,CABA,413275.0,2026-06-18,14,2000,6000,5000,7000,13000,11000,3,0,3,3,7,0,0,0,0,0,0,0
6516,1989,Rosario,437175.0,2025-03-18,55,0,1000,4000,7000,0,6000,1,0,1,2,7,0,0,0,0,0,0,0
1158,1966,CABA,1221925.0,2026-01-05,6,102000,15000,0,2000,1000,24000,1,0,3,4,7,0,0,0,0,0,0,0
7297,1973,CABA,187500.0,2025-12-26,38,5000,10000,7000,12000,3000,20000,4,1,3,3,7,0,0,0,0,0,0,0
793,1973,CABA,522375.0,2024-10-06,81,18000,17000,0,3000,3000,4000,1,0,2,3,9,0,0,0,0,0,0,0
7275,1971,Córdoba,832900.0,2025-10-04,83,79000,31000,4000,4000,1000,12000,3,1,2,4,6,0,0,0,0,0,0,0
7397,1951,CABA,1227250.0,2025-07-19,5,494000,82000,0,7000,5000,100000,3,2,7,9,7,0,0,0,0,0,0,0
1570,1951,GBA,1742550.0,2025-02-19,11,664000,240000,19000,50000,9000,57000,2,7,7,10,4,0,0,0,0,0,0,0
8786,1956,Córdoba,1551450.0,2025-05-26,4,301000,74000,0,10000,7000,58000,4,1,6,7,6,0,0,0,0,0,0,0
9246,1985,Córdoba,1002525.0,2024-10-14,15,171000,129000,24000,26000,3000,62000,4,1,6,6,7,0,0,0,0,0,0,0
5287,1973,CABA,874025.0,2026-06-19,17,45000,26000,1000,4000,2000,1000,3,1,3,3,7,0,0,0,0,0,0,0
1517,1969,CABA,770550.0,2025-06-14,87,3000,13000,12000,2000,9000,12000,1,0,1,3,7,0,0,0,0,0,0,0
3503,1950,CABA,2061500.0,2025-12-02,31,255000,573000,32000,52000,47000,15000,1,3,5,6,1,0,0,0,0,0,0,0
10311,1969,CABA,110700.0,2025-10-05,4,16000,12000,4000,2000,4000,321000,0,0,25,0,1,0,0,0,0,0,0,0
10548,1995,CABA,1779075.0,2026-03-09,30,283000,372000,106000,138000,17000,44000,1,8,3,12,1,0,0,0,0,0,0,0
7592,1946,GBA,1275300.0,2025-04-18,11,102000,63000,9000,2000,9000,24000,1,1,4,4,6,0,0,0,0,0,0,0
9349,1985,CABA,2313325.0,2025-12-19,27,693000,118000,147000,110000,21000,42000,1,5,6,11,2,1,0,0,0,1,0,0
2549,1983,GBA,546000.0,2025-07-21,93,17000,9000,0,0,0,1000,1,0,1,3,9,0,0,0,0,0,0,0
4114,1964,Córdoba,1978575.0,2024-08-11,5,650000,780000,167000,27000,37000,32000,1,9,6,13,3,0,0,0,0,0,0,0
6071,1989,CABA,2030425.0,2025-07-19,9,493000,324000,40000,146000,70000,84000,1,7,3,11,1,0,0,0,0,0,0,0
4676,1951,Córdoba,1842625.0,2026-03-05,15,612000,520000,107000,258000,91000,107000,2,6,9,8,5,0,0,0,0,0,0,0
8707,1956,CABA,1986400.0,2024-08-22,13,565000,548000,83000,64000,42000,99000,1,6,5,4,3,0,0,0,0,0,0,1
9617,1951,CABA,375825.0,2026-04-16,67,0,5000,0,6000,4000,4000,1,0,1,3,3,0,0,0,0,0,0,0
837,1977,CABA,1370225.0,2025-09-11,37,63000,57000,13000,13000,6000,22000,4,1,2,5,4,0,0,0,0,0,0,0
5267,1970,CABA,849650.0,2025-03-14,9,16000,18000,1000,2000,2000,5000,1,0,1,3,7,0,0,0,0,0,0,0
8588,1961,CABA,1513600.0,2024-08-25,68,201000,43000,5000,3000,2000,35000,4,1,5,5,6,0,0,0,0,0,0,0
8970,1972,GBA,1550250.0,2024-10-23,23,371000,39000,0,6000,22000,92000,4,2,6,7,5,0,0,0,0,0,0,0
6977,1974,CABA,1892550.0,2024-10-14,19,1073000,629000,37000,145000,0,37000,1,5,10,13,6,0,0,0,0,1,0,0
6215,1977,CABA,783825.0,2025-12-29,34,10000,10000,1000,3000,0,7000,2,1,1,2,8,0,0,0,0,0,0,1
8017,1981,Rosario,1277775.0,2026-06-19,81,22000,19000,5000,6000,0,3000,2,0,2,3,6,0,0,0,0,0,0,0
3422,1975,CABA,1901700.0,2024-11-29,10,1115000,128000,12000,33000,12000,76000,1,3,2,4,6,0,1,0,1,0,0,0
309,1961,GBA,1583550.0,2024-10-16,15,918000,118000,10000,13000,21000,21000,3,3,8,5,6,0,0,0,1,0,0,0
4608,1987,CABA,2034025.0,2026-02-25,17,163000,424000,65000,27000,23000,76000,1,10,3,13,1,0,0,0,0,0,0,1
7660,1973,GBA,896500.0,2026-05-19,25,15000,8000,2000,4000,0,20000,2,1,1,2,5,0,0,1,0,0,0,1
78,1969,CABA,632325.0,2025-09-15,3,15000,11000,2000,0,0,9000,1,1,1,2,8,0,0,0,0,0,0,0
9916,1954,CABA,974950.0,2024-11-03,21,34000,14000,0,0,1000,5000,3,0,2,3,8,0,0,0,0,0,1,0
4867,1968,GBA,955900.0,2025-09-20,34,58000,18000,0,2000,0,10000,4,0,3,4,7,0,0,0,0,0,0,0
10242,1966,GBA,1186800.0,2025-09-16,13,56000,11000,0,0,0,8000,2,0,2,4,5,0,0,0,0,0,0,0
5176,1988,CABA,740100.0,2025-12-08,33,7000,13000,6000,7000,6000,14000,1,0,1,3,9,0,0,1,0,0,0,0
2895,1963,CABA,1249500.0,2025-10-23,14,104000,54000,9000,13000,1000,14000,2,1,3,5,5,0,0,0,0,0,0,0
2516,1969,Rosario,1170775.0,2025-06-08,20,22000,10000,4000,6000,2000,34000,2,2,1,2,4,0,0,0,0,0,0,0
5524,1957,CABA,1453450.0,2024-09-04,29,635000,546000,88000,172000,88000,88000,3,10,8,4,7,0,0,0,0,0,0,1
832,1966,GBA,1645350.0,2026-03-02,30,561000,113000,14000,10000,14000,35000,3,2,8,10,5,0,0,0,0,0,0,0
7261,1971,CABA,865000.0,2025-01-01,19,199000,60000,3000,8000,33000,15000,5,2,5,5,8,0,0,0,0,0,0,1
2930,1978,Córdoba,1702300.0,2025-12-16,6,852000,207000,36000,78000,60000,48000,2,6,2,10,5,0,0,0,0,0,0,0
5407,1954,CABA,1327575.0,2025-09-12,11,729000,133000,0,11000,17000,195000,5,6,10,7,7,0,0,1,0,0,0,0
2797,1977,CABA,1802925.0,2025-08-20,17,707000,171000,60000,65000,20000,50000,1,7,9,9,5,0,0,0,0,0,0,0
8375,1968,GBA,1398850.0,2026-03-03,15,447000,28000,0,0,0,43000,3,2,8,6,7,0,0,0,0,0,0,0
10476,1958,CABA,1681675.0,2026-05-13,56,134000,59000,2000,15000,11000,30000,1,2,3,5,2,0,0,0,0,0,0,0
7286,1968,CABA,1043200.0,2025-05-24,69,13000,15000,5000,3000,6000,13000,1,0,2,2,10,0,0,0,0,0,0,0
1544,1967,Córdoba,2034500.0,2024-12-22,22,741000,689000,68000,224000,68000,103000,1,2,4,10,2,0,0,0,0,0,0,0
4603,1960,GBA,1642375.0,2026-01-31,2,371000,189000,58000,0,32000,6000,2,4,5,10,4,0,0,0,0,0,0,0
2980,1952,Córdoba,220500.0,2025-03-22,96,12000,13000,2000,4000,0,4000,4,0,3,3,8,0,0,0,0,0,0,0
10470,1979,Córdoba,1016550.0,2025-03-15,68,40000,23000,4000,0,2000,23000,2,1,2,3,4,0,0,0,0,0,0,0
3308,1952,CABA,892600.0,2026-01-03,18,30000,12000,11000,2000,9000,30000,3,0,2,4,4,0,0,0,0,0,0,0
10089,1974,CABA,2567300.0,2025-04-05,20,168000,444000,172000,32000,148000,148000,1,9,6,13,2,1,1,0,1,1,0,1
9235,1957,CABA,,2026-05-27,14,7000,8000,0,2000,0,1000,1,0,1,2,7,0,0,0,0,0,0,0
4990,1954,CABA,1477775.0,2025-05-02,21,524000,134000,28000,28000,0,155000,1,1,11,8,7,0,0,0,0,0,0,0
830,1987,GBA,1850100.0,2026-02-24,7,784000,560000,176000,42000,48000,48000,1,6,4,4,3,1,0,0,0,1,0,1
3910,1975,CABA,2095725.0,2025-10-08,4,897000,430000,161000,186000,161000,27000,0,7,4,6,1,1,0,1,0,1,0,1
737,1949,GBA,2009000.0,2025-03-03,25,1493000,454000,43000,112000,86000,43000,2,4,4,5,2,1,0,0,1,1,0,0
10648,1982,Rosario,1666600.0,2024-09-25,4,398000,447000,96000,220000,96000,32000,1,7,5,6,3,0,0,0,0,0,0,0
4377,1971,CABA,1322850.0,2025-01-07,29,254000,44000,10000,30000,10000,227000,2,3,7,3,7,0,0,1,0,0,0,0
10262,1980,CABA,376800.0,2025-05-10,80,8000,15000,10000,0,2000,18000,4,1,3,3,5,0,0,0,0,0,0,0
3310,1973,Rosario,892200.0,2024-08-22,19,73000,90000,1000,12000,3000,32000,7,1,4,4,8,0,0,0,0,0,0,0
123,1951,CABA,1676150.0,2025-01-06,22,544000,133000,151000,23000,35000,107000,2,5,4,4,2,0,0,0,0,0,0,0
10031,1976,GBA,423175.0,2025-02-10,58,20000,23000,1000,3000,2000,4000,5,0,3,4,8,0,0,0,0,0,0,0
3005,1992,CABA,2088200.0,2026-05-01,22,530000,678000,44000,134000,117000,147000,1,10,4,8,1,1,0,1,0,0,0,1
945,1965,CABA,907925.0,2025-05-22,8,87000,25000,2000,3000,3000,13000,2,0,3,4,7,0,0,0,0,0,0,0
9215,1980,GBA,1099350.0,2024-12-12,19,378000,101000,0,0,0,72000,5,4,6,6,7,0,0,0,0,0,0,0
10652,1957,Córdoba,1637175.0,2026-01-10,1,240000,500000,0,199000,67000,163000,3,5,3,6,2,0,0,0,0,0,0,0
4320,1979,CABA,1503800.0,2025-03-28,26,325000,300000,58000,86000,83000,91000,1,4,6,12,3,0,0,0,0,0,0,0
2115,1957,CABA,1252900.0,2026-06-20,9,54000,10000,0,0,0,2000,2,0,1,4,5,0,0,0,1,0,0,0
8036,1971,Rosario,671250.0,2026-04-18,73,31000,13000,2000,7000,1000,9000,4,1,2,4,4,0,0,0,0,0,0,0
3900,1972,CABA,1642125.0,2026-03-29,17,642000,49000,7000,0,14000,57000,1,2,9,9,5,0,0,0,0,0,0,0
6299,1968,GBA,1064100.0,2025-01-02,8,324000,186000,18000,39000,48000,198000,6,8,6,4,7,0,0,1,0,0,0,1
3846,1974,CABA,1063925.0,2024-08-29,65,192000,53000,5000,0,5000,15000,4,1,6,4,8,0,0,0,0,0,0,0
2114,1946,GBA,2070000.0,2024-11-24,29,1006000,115000,68000,59000,22000,45000,1,6,7,12,3,1,0,0,0,1,0,1
9347,1956,Córdoba,1273575.0,2025-06-21,62,31000,7000,0,2000,0,6000,1,0,1,3,5,0,0,0,0,0,0,0
7505,1957,GBA,1103875.0,2026-01-19,16,22000,9000,0,0,1000,14000,1,1,1,2,4,0,0,0,0,0,0,0
2836,1972,GBA,1081725.0,2025-09-16,37,10000,7000,0,0,1000,1000,1,0,1,2,8,0,0,0,0,0,0,0
2276,1955,CABA,1448975.0,2025-05-02,1,430000,322000,24000,43000,16000,33000,5,7,4,11,3,0,0,0,0,0,0,0
5396,1988,CABA,1712175.0,2025-01-13,14,758000,385000,89000,33000,12000,89000,1,7,9,13,4,0,0,0,0,0,0,0
10833,1975,CABA,1627650.0,2026-05-24,29,790000,133000,0,12000,19000,19000,3,3,8,13,6,0,0,0,1,0,0,0
2246,1965,Rosario,1172275.0,2025-09-01,16,43000,23000,15000,29000,12000,61000,1,1,2,4,4,0,0,0,0,0,0,0
9940,1958,CABA,1624025.0,2024-12-23,5,382000,276000,124000,75000,114000,38000,2,4,6,4,3,0,0,0,0,0,0,0
3281,1960,GBA,1228850.0,2025-11-03,28,206000,67000,27000,30000,10000,71000,6,1,4,8,6,0,0,0,0,0,0,0
6245,1950,GBA,1482300.0,2025-06-13,21,378000,68000,14000,19000,14000,14000,2,5,3,8,3,0,0,0,0,0,0,0
359,1950,CABA,1201750.0,2025-01-13,13,373000,83000,9000,6000,14000,19000,3,2,8,6,7,0,0,0,0,0,1,0
6856,1979,CABA,541125.0,2024-09-03,60,14000,23000,5000,4000,0,19000,3,0,3,3,9,0,0,0,0,0,0,1
8895,1985,CABA,1764900.0,2024-10-05,8,347000,534000,0,17000,44000,26000,1,5,3,12,2,0,0,0,0,0,0,0
10584,1976,CABA,1641625.0,2025-12-02,6,225000,387000,36000,106000,162000,29000,1,10,5,8,3,0,0,0,0,0,0,0
7966,1959,CABA,2024550.0,2025-01-08,30,505000,401000,22000,104000,137000,22000,3,5,11,11,5,0,0,0,0,0,1,0
9135,1950,CABA,680075.0,2024-08-06,87,13000,21000,0,4000,2000,24000,2,1,1,2,8,0,0,0,0,0,0,0
6257,1976,Córdoba,1512050.0,2025-01-23,22,255000,134000,14000,37000,43000,24000,1,2,7,7,7,0,0,0,0,0,0,0
4137,1948,CABA,1766650.0,2025-12-06,3,398000,367000,122000,119000,40000,30000,1,4,7,4,4,0,0,0,0,0,0,0
10061,1950,CABA,1486550.0,2025-01-05,18,724000,143000,8000,0,17000,196000,2,2,9,12,7,0,0,0,0,0,0,0
7807,1974,CABA,1124725.0,2024-09-12,12,98000,106000,10000,49000,0,106000,5,1,5,5,6,0,0,0,0,0,0,0
4541,1955,CABA,973650.0,2025-10-24,87,116000,82000,6000,6000,6000,41000,2,1,3,6,5,0,0,0,0,0,0,0
7005,1981,CABA,1467100.0,2026-06-16,4,479000,179000,7000,28000,35000,85000,1,3,5,12,2,0,0,0,1,0,0,0
3276,1976,Rosario,907525.0,2025-10-25,59,11000,35000,5000,3000,12000,12000,1,0,3,3,7,0,0,0,0,0,0,0
895,1948,GBA,1536675.0,2024-12-09,18,410000,114000,5000,0,16000,49000,3,2,5,10,5,0,0,0,0,0,0,0
4599,1976,Córdoba,1242025.0,2025-11-04,26,411000,26000,0,0,0,21000,6,1,7,7,7,0,0,0,0,0,0,0
2308,1954,CABA,1168350.0,2024-11-18,11,110000,137000,23000,26000,5000,29000,2,1,6,5,7,0,0,0,0,0,0,0
8732,1969,Córdoba,1684225.0,2024-11-17,3,1298000,70000,14000,37000,0,42000,4,4,7,10,4,0,0,0,1,1,0,1
3050,1966,CABA,1354950.0,2025-12-17,84,185000,28000,2000,3000,0,17000,6,1,3,6,4,0,0,0,0,0,0,0
164,1977,GBA,724325.0,2024-10-13,12,206000,46000,2000,3000,0,12000,2,1,5,5,8,0,0,0,0,0,0,0
538,1989,CABA,1152675.0,2026-02-10,81,31000,27000,9000,16000,9000,33000,1,1,1,4,3,0,0,0,0,0,0,0
2456,1975,GBA,1005825.0,2025-10-14,33,80000,46000,17000,0,4000,2000,5,1,2,5,6,0,0,0,0,0,0,0
7947,1969,CABA,1055775.0,2026-03-25,26,24000,8000,1000,0,0,4000,1,0,1,3,5,0,0,0,0,0,0,0
6428,1950,GBA,1921050.0,2026-05-03,19,605000,345000,54000,84000,10000,32000,1,8,1,7,0,0,0,0,0,0,0,0
4432,1976,CABA,790375.0,2025-03-16,6,2000,20000,11000,6000,3000,9000,2,0,2,3,7,0,0,0,0,0,0,0
2958,1978,CABA,711050.0,2026-02-24,83,19000,10000,8000,11000,3000,6000,3,1,2,4,4,0,0,0,0,0,0,0
10727,1970,GBA,1727100.0,2025-11-19,5,1181000,199000,30000,39000,107000,30000,2,3,7,13,8,0,0,0,0,0,0,0
