monto,hora_del_dia,dispositivo,antiguedad_cuenta_dias,ubicacion_nueva,n_tx_ultimas_24h,n_tx_ultimos_7d,intentos_pin_fallidos_24h,categoria_comercio,dia_de_la_semana,monto_vs_promedio_cliente,es_fraude
6706.56,14,mobile_android,825,False,2,6,0,juegos_online,dom,1.54,0
1083.15,23,mobile_android,425,False,1,6,0,vestimenta,sab,1.87,0
4479.11,0,mobile_ios,877,False,2,5,0,gastronomia,sab,2.14,1
4378.09,21,mobile_android,291,False,0,4,0,supermercado,mie,0.96,0
3975.35,20,mobile_ios,574,False,2,4,0,electronicos,vie,1.0,0
41567.5,12,mobile_ios,3405,False,4,6,0,cripto,lun,1.12,1
1718.66,22,mobile_ios,755,True,0,5,0,supermercado,mar,0.93,0
6029.65,14,mobile_ios,387,False,1,7,0,supermercado,vie,0.73,0
5647.63,16,mobile_android,158,False,0,3,0,gastronomia,lun,1.62,0
7961.32,13,mobile_android,988,False,2,3,0,vestimenta,sab,1.48,0
1702.43,16,mobile_ios,1088,False,1,2,0,supermercado,mar,1.04,0
3946.59,13,mobile_android,597,False,2,6,0,gastronomia,dom,1.27,0
856.62,12,web,629,False,1,6,0,electronicos,mie,0.88,0
824.22,19,mobile_ios,1847,False,1,5,0,gastronomia,mie,0.57,0
5710.26,16,mobile_android,1283,False,1,5,0,vestimenta,mie,1.12,0
2869.31,20,mobile_android,712,False,1,2,0,transferencia_p2p,mar,0.98,0
4971.16,12,web,943,False,1,7,0,supermercado,lun,1.27,0
4888.27,12,mobile_android,2083,False,0,3,1,gastronomia,sab,1.14,0
4034.16,16,web,498,False,3,7,0,gastronomia,jue,1.22,0
59856.02,12,mobile_ios,3034,False,0,5,0,transferencia_p2p,mie,0.95,0
6407.04,14,mobile_android,1133,False,1,4,0,supermercado,mar,0.48,0
10151.21,1,web,433,False,0,4,0,supermercado,mie,1.65,0
1516.09,13,web,540,False,2,5,1,gastronomia,vie,1.35,0
3594.14,14,mobile_android,689,False,1,4,0,electronicos,mie,1.63,0
1139.22,15,mobile_ios,1554,False,2,3,0,electronicos,sab,1.15,0
11182.75,11,mobile_android,1457,True,0,3,0,vestimenta,jue,0.91,0
3985.79,18,mobile_android,750,False,0,3,0,electronicos,sab,1.26,0
815.14,17,mobile_ios,632,False,1,5,1,supermercado,mar,0.65,0
1917.9,13,mobile_ios,1012,False,3,5,0,supermercado,sab,1.27,0
357.95,9,mobile_android,786,False,0,1,0,vestimenta,dom,1.19,0
2135.55,11,mobile_ios,815,False,1,4,1,supermercado,lun,0.68,0
87452.73,9,web,500,False,1,7,0,gastronomia,mie,0.96,0
3267.45,12,mobile_android,1651,False,1,3,0,transferencia_p2p,jue,0.94,0
943.48,12,web,1277,False,1,6,0,gastronomia,dom,0.96,0
3721.39,20,mobile_ios,914,False,5,8,0,gastronomia,mar,0.57,0
3158.96,12,mobile_android,580,False,0,2,0,transferencia_p2p,lun,1.19,0
9326.03,20,mobile_ios,1017,False,1,8,0,supermercado,dom,1.04,0
10525.11,23,mobile_android,2388,False,0,2,0,supermercado,lun,1.74,0
25266.41,21,mobile_android,639,False,0,7,0,supermercado,sab,0.99,0
990.11,14,mobile_ios,480,False,0,8,1,supermercado,lun,0.72,0
555.13,19,web,1123,False,2,6,0,supermercado,vie,1.34,0
1599.26,10,mobile_android,1713,False,3,8,0,vestimenta,mar,1.24,0
11296.35,19,mobile_ios,1360,True,1,6,0,vestimenta,lun,1.3,0
1582.46,10,web,377,False,1,3,0,viajes,lun,0.6,0
627.83,23,mobile_android,1896,False,0,5,0,viajes,mar,0.93,0
1110.9,17,web,879,False,0,6,0,gastronomia,sab,0.31,0
576.2,9,mobile_ios,690,False,0,5,1,supermercado,vie,0.68,0
2330.4,14,mobile_android,1771,False,0,5,0,supermercado,vie,0.77,0
3031.17,23,web,367,False,1,2,0,transferencia_p2p,vie,1.64,0
3428.6,17,mobile_ios,542,False,3,4,0,transferencia_p2p,vie,1.35,0
3244.33,12,mobile_ios,602,False,2,10,0,gastronomia,mie,1.04,0
19582.34,9,mobile_android,3149,False,0,4,0,supermercado,mar,0.22,0
14159.22,10,web,915,False,0,1,0,supermercado,dom,0.69,0
13145.64,8,mobile_ios,1037,False,0,2,0,vestimenta,lun,1.2,0
335.83,17,mobile_android,442,False,2,7,0,viajes,mie,0.93,0
3250.77,15,web,262,False,2,6,0,supermercado,lun,1.53,0
1320.72,23,mobile_android,699,False,0,5,0,electronicos,jue,0.46,0
1853.6,8,web,1048,False,2,8,0,vestimenta,dom,1.06,0
2125.37,10,mobile_ios,589,False,1,6,0,vestimenta,mie,0.83,0
2149.84,14,mobile_android,1189,False,0,5,0,vestimenta,jue,0.85,0
3348.2,10,mobile_ios,3650,False,1,4,0,supermercado,vie,1.23,0
2559.93,22,mobile_ios,724,False,2,7,0,transferencia_p2p,dom,0.56,0
7862.48,21,mobile_android,329,False,0,2,0,electronicos,dom,1.29,0
5201.78,20,mobile_ios,79,False,2,6,1,supermercado,mar,1.17,0
1673.03,22,mobile_android,648,False,0,2,0,transferencia_p2p,mar,1.16,0
14648.17,12,mobile_android,1122,False,1,5,0,supermercado,mie,0.22,0
3486.98,14,mobile_android,1183,True,0,4,0,supermercado,mie,0.78,0
5053.05,16,mobile_ios,1221,False,0,6,0,vestimenta,jue,0.61,0
5823.73,18,mobile_ios,596,False,3,6,0,vestimenta,lun,1.12,0
1246.75,21,mobile_android,628,False,5,9,0,supermercado,sab,0.92,0
3673.3,12,mobile_ios,1695,False,1,6,0,supermercado,mie,0.97,0
7168.74,12,mobile_android,472,False,0,3,0,supermercado,dom,0.37,0
2531.12,13,mobile_android,1450,False,3,4,0,vestimenta,mie,0.7,0
8177.3,0,mobile_android,1569,False,1,7,0,transferencia_p2p,vie,1.16,0
4992.07,11,mobile_ios,895,False,1,8,0,supermercado,mar,0.69,0
2569.01,11,mobile_android,270,False,4,8,0,supermercado,lun,1.47,0
878.52,11,mobile_ios,527,False,1,3,0,viajes,vie,1.49,0
13420.16,17,mobile_ios,568,False,2,8,0,supermercado,vie,1.42,0
2374.27,12,mobile_android,233,False,1,4,0,transferencia_p2p,mie,1.04,0
5202.38,21,mobile_android,1473,False,1,9,0,supermercado,jue,0.82,0
753.24,21,mobile_ios,214,False,0,1,0,supermercado,sab,0.64,0
548.3,21,mobile_android,2082,False,2,12,0,electronicos,lun,1.07,0
3103.82,19,web,428,False,1,2,1,gastronomia,vie,1.09,0
3491.48,22,mobile_android,2548,True,2,8,0,supermercado,sab,1.59,0
1006.13,16,mobile_ios,297,False,1,4,1,supermercado,mie,0.64,0
1139.41,12,mobile_android,297,False,4,12,0,supermercado,jue,1.17,0
5210.65,20,mobile_ios,2253,False,0,5,1,viajes,vie,0.75,0
2886.02,19,web,1214,False,1,7,0,transferencia_p2p,vie,0.77,0
9761.23,19,mobile_android,2597,False,0,1,0,gastronomia,mar,1.28,0
2814.33,21,web,1132,False,1,5,2,supermercado,lun,1.44,0
14234.57,8,mobile_android,189,False,3,4,0,electronicos,jue,0.24,0
3231.92,20,mobile_android,576,True,2,4,0,gastronomia,dom,1.24,0
3213.1,19,mobile_ios,1400,False,2,6,0,viajes,dom,1.07,0
10649.39,21,mobile_ios,290,False,0,2,0,transferencia_p2p,jue,1.09,0
4416.85,11,mobile_ios,984,False,2,13,0,juegos_online,vie,1.18,0
5201.55,11,mobile_android,1070,False,2,7,0,supermercado,sab,1.34,0
2338.97,19,mobile_ios,628,False,1,7,0,gastronomia,dom,0.53,0
1922.0,13,web,1343,False,1,6,0,electronicos,mie,1.27,0
6500.02,21,mobile_ios,1431,False,4,10,0,gastronomia,sab,1.66,0
8637.15,16,mobile_ios,144,False,1,8,0,gastronomia,jue,1.12,0
589.13,13,mobile_ios,61,False,1,8,0,supermercado,sab,0.93,0
1998.7,19,mobile_android,180,False,1,5,0,supermercado,lun,1.36,0
6523.12,22,mobile_ios,1184,False,3,6,1,supermercado,dom,0.78,0
2768.35,20,mobile_ios,586,False,1,5,0,supermercado,mar,0.52,0
2488.35,11,mobile_ios,297,False,0,2,0,supermercado,jue,1.06,0
1585.59,21,mobile_ios,945,False,1,5,0,gastronomia,jue,0.65,0
6251.7,8,mobile_android,1392,True,1,7,0,vestimenta,lun,0.67,0
7313.58,21,mobile_android,366,False,3,5,0,vestimenta,sab,1.91,0
1661.08,12,mobile_android,2996,False,2,5,0,supermercado,jue,0.51,0
47691.93,20,web,709,False,0,4,0,viajes,jue,1.02,0
2068.05,11,mobile_android,686,False,0,4,0,viajes,dom,0.53,0
2367.39,13,web,1149,False,1,4,0,supermercado,sab,1.41,0
1155.28,12,mobile_ios,582,True,2,8,0,vestimenta,vie,1.7,0
3123.69,11,mobile_android,487,False,2,6,0,electronicos,dom,1.3,0
4958.21,12,mobile_ios,1234,False,0,3,0,viajes,lun,1.6,0
3006.87,20,mobile_ios,2117,False,2,8,1,supermercado,mie,1.16,0
6921.01,20,mobile_ios,478,False,3,5,0,gastronomia,vie,0.87,0
7242.0,19,mobile_android,1170,True,1,6,1,supermercado,mar,0.79,0
5224.94,21,web,1621,False,3,7,0,electronicos,dom,0.7,0
8075.13,19,mobile_android,970,False,0,1,2,vestimenta,dom,0.87,0
4780.83,21,mobile_android,1207,False,4,4,1,supermercado,sab,1.25,0
1758.87,11,mobile_ios,1086,False,1,8,1,supermercado,vie,1.66,0
723.67,17,mobile_android,238,False,1,6,1,gastronomia,sab,1.11,0
3748.23,19,mobile_ios,2492,False,1,6,0,transferencia_p2p,lun,1.26,0
4445.44,13,mobile_android,978,False,1,4,1,vestimenta,mar,1.36,0
232.89,19,mobile_android,993,False,1,2,0,vestimenta,jue,0.5,0
5884.89,8,mobile_android,900,False,1,6,0,supermercado,sab,1.39,0
954.91,7,mobile_ios,527,False,3,9,0,electronicos,mar,1.05,0
5555.08,20,mobile_ios,283,False,0,6,0,supermercado,vie,1.11,0
783.96,18,mobile_android,511,False,0,4,0,gastronomia,vie,0.9,0
13427.01,11,mobile_android,66,False,5,9,0,supermercado,dom,2.18,1
12703.91,20,mobile_ios,651,False,0,4,1,supermercado,mar,1.69,0
3760.74,10,mobile_ios,1231,False,4,11,1,gastronomia,lun,0.36,0
3528.56,11,mobile_ios,1098,False,0,6,0,supermercado,lun,0.66,0
2949.18,18,mobile_android,723,False,1,7,0,electronicos,lun,1.11,0
1327.23,12,web,123,False,0,1,0,electronicos,sab,0.94,0
17332.71,22,mobile_ios,115,False,3,11,0,vestimenta,vie,0.69,0
2337.02,17,mobile_android,542,False,1,1,0,supermercado,sab,0.68,0
7427.89,15,mobile_android,181,False,2,6,0,supermercado,lun,0.69,0
2905.71,17,mobile_android,892,False,0,2,1,supermercado,dom,1.52,0
6450.15,14,mobile_ios,975,False,3,5,0,vestimenta,dom,0.83,0
955.71,18,mobile_android,175,False,0,1,0,viajes,mie,0.91,0
9609.41,12,mobile_android,123,False,0,7,0,supermercado,dom,1.86,0
10889.15,14,mobile_android,704,False,0,5,0,supermercado,mie,1.11,0
8417.99,21,web,383,False,1,5,0,supermercado,dom,1.3,0
30367.96,20,mobile_ios,1105,False,0,4,0,juegos_online,dom,1.08,0
5554.09,7,mobile_android,1505,True,1,4,1,supermercado,jue,1.59,0
4346.47,21,mobile_android,54,False,1,6,0,transferencia_p2p,mar,1.07,0
3043.71,19,mobile_ios,812,False,0,3,0,supermercado,dom,0.76,0
11148.8,20,mobile_android,1039,False,2,6,2,viajes,dom,0.94,0
2079.06,19,mobile_android,300,False,2,3,1,viajes,lun,2.08,0
1242.94,19,mobile_ios,1859,False,1,14,0,supermercado,jue,0.05,0
1881.27,13,mobile_android,844,False,1,5,0,vestimenta,sab,1.54,0
4525.31,21,mobile_android,476,False,3,6,0,vestimenta,mie,1.2,0
2415.5,15,mobile_ios,1720,False,2,4,0,electronicos,dom,1.72,0
7646.7,13,mobile_ios,270,False,0,2,0,vestimenta,mie,0.58,0
3416.91,9,mobile_ios,2137,False,1,6,0,vestimenta,sab,1.15,0
1621.12,19,mobile_ios,538,False,0,5,0,viajes,jue,1.24,0
2819.63,11,web,827,False,0,8,0,electronicos,sab,0.79,0
1641.05,15,mobile_android,1726,False,3,5,0,electronicos,jue,1.38,0
1692.03,10,mobile_ios,183,False,0,8,0,cripto,mar,1.12,0
3610.93,18,mobile_ios,1612,False,2,5,0,gastronomia,sab,0.68,0
3667.29,21,mobile_android,1126,False,2,3,1,transferencia_p2p,vie,0.93,0
2478.6,19,mobile_ios,155,False,2,7,0,viajes,mie,0.67,0
3308.06,21,mobile_ios,699,False,1,8,0,supermercado,mie,0.89,0
4799.53,23,mobile_android,878,False,1,5,0,supermercado,dom,0.73,0
1892.88,11,mobile_android,1216,False,0,7,0,viajes,mie,0.56,0
60428.18,12,mobile_ios,317,False,1,6,0,vestimenta,mar,0.87,0
1659.09,13,web,589,False,1,6,0,electronicos,mie,0.41,0
2005.46,20,mobile_android,636,False,1,5,0,cripto,vie,0.56,0
6105.78,20,mobile_android,856,False,1,7,0,gastronomia,lun,1.05,0
20516.72,19,mobile_ios,674,False,1,5,1,gastronomia,sab,0.78,0
12672.78,11,mobile_ios,230,False,0,4,0,vestimenta,sab,0.37,0
975.71,20,mobile_ios,2250,False,0,3,0,juegos_online,lun,1.25,0
1128.26,15,web,773,False,1,4,1,electronicos,sab,0.53,0
850.99,19,mobile_android,1159,False,0,6,0,transferencia_p2p,vie,0.67,0
12436.54,22,mobile_ios,1364,False,1,5,0,viajes,lun,1.65,0
5361.82,10,mobile_ios,679,False,2,5,1,supermercado,dom,0.79,0
6936.54,0,mobile_android,867,False,1,4,0,electronicos,sab,2.25,0
762.44,14,mobile_ios,475,False,2,6,0,supermercado,mar,0.86,0
23222.22,11,mobile_ios,281,False,1,4,0,vestimenta,jue,0.62,0
4032.96,22,web,675,False,3,7,1,transferencia_p2p,vie,0.97,0
445.9,17,mobile_android,205,False,2,9,0,supermercado,jue,0.85,0
2027.63,19,mobile_android,1168,False,3,5,0,transferencia_p2p,mar,1.56,0
5005.83,20,mobile_ios,199,False,2,5,0,vestimenta,vie,0.71,0
9537.25,14,mobile_ios,1311,False,1,3,0,viajes,mar,0.21,0
4826.88,14,mobile_android,762,False,2,4,0,supermercado,jue,0.58,0
6896.43,13,mobile_android,1224,False,1,5,0,supermercado,jue,0.62,0
2317.05,9,mobile_ios,106,False,0,6,0,gastronomia,dom,0.78,0
6131.33,22,web,1079,False,1,5,0,vestimenta,lun,0.78,0
734.16,20,mobile_android,141,False,3,7,0,supermercado,vie,0.78,0
5251.86,17,mobile_ios,483,False,0,8,0,transferencia_p2p,dom,0.84,0
1561.27,18,web,882,False,1,4,0,gastronomia,lun,0.49,0
3579.44,20,mobile_ios,1007,False,1,7,0,supermercado,mar,0.77,0
6038.34,21,mobile_android,804,False,1,4,0,vestimenta,sab,1.43,0
8851.64,12,mobile_android,778,False,0,4,0,supermercado,vie,1.09,0
10429.81,20,mobile_android,1069,False,1,7,0,supermercado,sab,1.54,0
1231.04,18,mobile_android,1561,False,3,6,0,gastronomia,sab,0.75,0
3777.45,20,mobile_android,1761,False,1,4,0,supermercado,sab,0.84,0
12910.23,23,mobile_ios,828,False,0,4,0,transferencia_p2p,mie,1.52,0
1510.74,21,mobile_ios,518,False,0,5,0,supermercado,vie,0.61,0
7651.1,17,mobile_ios,1508,False,2,9,1,gastronomia,dom,0.84,0
10500.98,13,mobile_android,1286,False,0,4,0,gastronomia,mar,1.66,0
1849.16,13,mobile_android,162,False,0,4,0,vestimenta,dom,1.24,0
1551.47,20,mobile_android,502,False,1,3,1,cripto,vie,0.61,0
2490.71,21,mobile_android,761,False,1,5,0,supermercado,jue,1.51,0
15966.99,19,mobile_android,379,False,1,4,0,supermercado,lun,1.19,0
7921.51,11,mobile_ios,375,False,4,8,0,electronicos,jue,0.57,0
1455.23,21,mobile_ios,1054,False,2,3,0,supermercado,jue,1.25,0
3124.33,23,mobile_android,796,False,2,2,0,vestimenta,mar,0.81,0
6193.3,16,web,1111,False,1,8,0,transferencia_p2p,vie,0.52,0
3083.57,21,mobile_android,984,False,1,8,0,vestimenta,sab,1.18,0
817.2,21,web,382,False,3,11,1,viajes,mie,1.37,0
9002.52,18,web,2291,False,0,2,0,transferencia_p2p,lun,0.67,0
1427.5,19,mobile_ios,676,False,0,7,0,supermercado,lun,0.33,0
14514.05,15,mobile_android,361,False,2,9,0,vestimenta,jue,0.97,0
1324.95,20,mobile_android,773,False,2,2,0,transferencia_p2p,dom,1.35,0
1658.11,10,mobile_ios,298,False,1,6,0,cripto,vie,0.29,0
11615.47,19,mobile_android,1077,False,2,4,0,cripto,sab,0.77,0
4630.51,9,mobile_android,648,False,1,5,0,electronicos,mar,1.06,0
18810.33,14,web,776,False,0,4,0,supermercado,lun,0.87,0
7259.78,13,mobile_android,1822,False,2,5,0,transferencia_p2p,dom,0.92,0
5896.22,13,mobile_ios,917,False,0,4,0,vestimenta,jue,1.2,0
471.19,22,mobile_android,1859,False,0,3,0,gastronomia,vie,1.07,0
4771.15,6,mobile_ios,203,False,1,3,0,transferencia_p2p,mie,1.02,0
9707.69,14,mobile_ios,791,False,1,5,0,supermercado,vie,1.31,0
10572.14,12,mobile_ios,2432,False,3,7,0,vestimenta,mar,0.75,0
5180.35,19,web,266,False,1,5,0,gastronomia,jue,1.02,0
5154.93,21,mobile_ios,870,False,1,6,0,supermercado,sab,0.05,0
11922.02,12,mobile_android,1056,False,2,9,0,supermercado,lun,1.77,0
3710.76,9,mobile_android,1228,False,2,7,0,juegos_online,sab,1.45,0
13854.7,13,mobile_android,246,False,0,5,0,electronicos,mie,1.29,0
6651.86,13,mobile_android,1172,False,1,9,1,electronicos,vie,1.04,0
4959.21,11,mobile_ios,278,False,1,7,0,supermercado,mar,1.12,0
19806.52,14,mobile_android,495,False,0,3,0,cripto,jue,0.95,0
6803.63,7,mobile_android,607,False,1,3,0,cripto,mar,0.98,0
7899.03,11,mobile_android,882,False,2,5,0,viajes,jue,1.13,0
1947.64,21,mobile_android,651,False,1,4,0,gastronomia,sab,0.57,0
9578.72,13,web,635,False,1,3,0,gastronomia,mar,1.22,0
1988.96,19,mobile_ios,390,False,1,4,2,supermercado,vie,0.96,0
19488.3,0,mobile_android,1165,False,0,0,0,juegos_online,jue,1.33,0
1736.25,15,mobile_android,1397,False,1,2,0,electronicos,mar,1.09,0
10471.22,17,mobile_android,764,True,1,10,0,supermercado,mar,0.77,0
2184.46,16,mobile_ios,366,False,1,3,0,juegos_online,vie,0.32,0
2699.07,11,web,339,False,0,4,0,gastronomia,mie,1.17,0
1152.75,12,web,1257,False,9,12,1,transferencia_p2p,mie,3.18,1
2181.87,10,mobile_android,432,False,4,5,0,transferencia_p2p,sab,1.66,0
2915.44,19,mobile_android,1074,False,0,4,0,gastronomia,jue,0.52,0
2886.3,13,mobile_android,103,False,0,8,1,vestimenta,sab,1.06,0
438.49,18,mobile_android,1509,False,2,4,1,vestimenta,jue,1.17,0
1384.66,14,mobile_android,739,False,2,8,0,supermercado,sab,1.24,0
4961.14,19,mobile_android,1773,False,1,4,1,electronicos,vie,1.21,0
256.8,19,mobile_android,410,False,0,2,0,supermercado,mie,1.28,0
187.82,10,mobile_ios,596,False,2,10,0,transferencia_p2p,jue,1.78,0
19777.8,20,mobile_ios,864,False,2,9,0,viajes,dom,0.71,0
4933.67,10,mobile_ios,919,False,0,3,0,electronicos,vie,1.4,0
756.65,12,mobile_android,753,False,0,2,0,gastronomia,jue,0.46,0
2734.31,23,mobile_ios,776,False,0,3,1,vestimenta,sab,0.65,0
631.38,12,mobile_ios,478,False,0,5,0,juegos_online,mie,0.92,0
2665.78,12,mobile_android,1883,False,1,7,0,viajes,mar,1.28,0
4273.51,22,mobile_android,703,False,2,6,0,supermercado,sab,0.05,0
22401.13,14,web,1023,False,3,6,1,electronicos,vie,1.74,1
2756.58,14,mobile_ios,1598,False,4,7,0,supermercado,sab,1.61,0
55898.27,12,mobile_ios,166,False,1,3,0,vestimenta,mie,0.62,0
11590.82,17,mobile_ios,241,False,1,7,0,transferencia_p2p,vie,0.49,0
2664.39,19,mobile_ios,864,False,1,2,1,gastronomia,lun,1.08,0
1270.56,21,mobile_ios,515,False,2,5,0,gastronomia,dom,0.2,0
907.3,10,mobile_android,2413,False,3,7,0,supermercado,jue,0.58,0
3597.22,12,mobile_android,1963,False,0,4,0,supermercado,vie,1.05,0
5429.08,11,mobile_android,1919,False,2,4,0,supermercado,jue,0.95,0
1530.86,11,mobile_ios,993,False,2,7,0,juegos_online,sab,0.64,0
1911.31,9,mobile_android,495,False,2,3,0,viajes,sab,0.71,0
516.56,10,mobile_android,1742,False,2,7,0,cripto,dom,0.73,0
7577.27,18,web,718,False,1,4,0,electronicos,dom,1.29,0
75490.52,19,mobile_ios,322,False,0,3,0,transferencia_p2p,lun,0.81,0
17306.13,22,mobile_android,1936,False,0,5,0,gastronomia,mie,1.18,0
4066.81,12,mobile_android,1180,False,2,5,1,viajes,vie,0.66,0
4576.87,15,mobile_ios,518,False,1,4,0,vestimenta,dom,1.68,0
3802.64,12,mobile_ios,188,False,0,8,0,gastronomia,mie,1.26,0
764.36,9,mobile_android,778,False,2,6,0,gastronomia,dom,1.38,0
811.86,22,mobile_ios,1733,False,1,3,0,gastronomia,lun,0.95,0
816.43,18,mobile_android,739,False,2,6,0,supermercado,sab,0.72,0
1458.91,15,web,411,False,2,9,0,supermercado,mie,1.23,0
3075.89,19,mobile_android,1559,False,2,5,1,transferencia_p2p,jue,0.35,0
5096.97,16,mobile_ios,776,False,0,4,1,vestimenta,mie,1.17,0
4821.57,18,web,401,False,1,4,0,gastronomia,dom,1.3,0
728.65,12,mobile_ios,567,False,0,1,0,vestimenta,dom,0.8,0
10908.83,13,mobile_ios,197,True,1,9,0,vestimenta,lun,1.45,0
2804.84,11,web,1397,False,3,7,0,supermercado,dom,0.85,0
383.84,21,mobile_android,808,False,2,9,1,gastronomia,vie,1.4,0
2917.27,21,mobile_ios,1439,False,0,7,0,gastronomia,vie,1.25,0
39744.34,11,mobile_ios,475,False,3,4,1,supermercado,lun,1.31,0
9971.74,11,mobile_android,673,False,1,6,0,supermercado,sab,0.36,0
4614.48,0,mobile_ios,278,False,2,9,0,supermercado,lun,1.65,0
28618.23,19,mobile_ios,602,False,2,8,0,supermercado,sab,1.1,0
9046.21,6,mobile_android,2232,False,0,6,0,supermercado,lun,0.91,0
6844.76,17,mobile_android,727,False,2,3,0,viajes,dom,0.69,0
1138.62,23,mobile_android,675,False,3,8,0,viajes,mie,0.92,0
22854.31,11,mobile_ios,1744,False,2,5,0,supermercado,sab,0.84,0
6302.73,18,web,1854,False,1,2,0,gastronomia,sab,1.44,0
3645.83,10,mobile_android,676,False,2,6,0,vestimenta,mar,1.0,0
2032.47,21,mobile_android,559,False,0,4,0,supermercado,dom,0.67,0
2994.04,14,mobile_android,888,False,2,4,0,electronicos,dom,0.83,0
5077.29,10,mobile_ios,3558,False,3,8,0,gastronomia,dom,1.09,0
2306.6,13,mobile_android,435,False,0,0,0,supermercado,lun,1.02,0
3613.5,15,mobile_android,644,False,1,6,0,supermercado,vie,0.74,0
22064.87,13,mobile_android,449,False,1,4,1,gastronomia,vie,1.58,0
691.25,21,mobile_ios,876,False,2,4,0,gastronomia,lun,1.5,0
2797.3,21,mobile_ios,526,False,0,2,0,transferencia_p2p,mie,1.21,0
2437.54,13,mobile_ios,381,False,0,10,0,supermercado,mar,1.28,0
1475.15,14,mobile_android,524,False,1,4,0,electronicos,lun,1.34,0
3013.19,11,mobile_ios,644,False,2,4,0,supermercado,mar,0.69,0
4758.61,16,mobile_ios,1201,False,1,4,0,supermercado,mar,0.57,0
4385.47,14,mobile_ios,365,False,0,7,1,vestimenta,lun,0.05,0
6009.43,22,mobile_android,326,True,1,7,1,transferencia_p2p,mar,1.28,0
7228.23,19,mobile_android,2148,False,2,5,1,electronicos,vie,0.91,0
2805.04,8,mobile_ios,500,False,2,6,0,vestimenta,mie,0.75,0
9983.29,10,mobile_ios,846,False,1,6,0,viajes,vie,0.64,0
5179.49,10,mobile_ios,1274,False,2,5,0,juegos_online,jue,1.02,0
6681.2,14,mobile_ios,1962,False,1,1,0,transferencia_p2p,lun,0.7,0
4180.73,11,mobile_ios,970,False,3,7,0,transferencia_p2p,lun,1.11,0
485.55,10,mobile_ios,154,False,1,8,0,viajes,mie,0.68,0
1745.4,16,mobile_android,162,False,1,3,0,juegos_online,jue,1.41,0
5307.88,9,mobile_ios,1503,False,2,2,1,gastronomia,vie,0.68,0
8034.49,16,mobile_android,531,False,2,8,0,supermercado,dom,0.7,0
2383.66,17,mobile_ios,1058,False,0,5,0,supermercado,lun,0.86,0
3407.75,12,mobile_android,427,False,3,7,0,transferencia_p2p,mar,0.86,0
5204.95,13,web,663,False,1,4,0,gastronomia,vie,0.2,0
395.65,13,web,779,True,1,9,1,transferencia_p2p,vie,0.91,0
9179.24,12,mobile_ios,648,False,2,3,1,viajes,mar,0.91,0
26430.14,22,mobile_android,809,False,1,11,0,vestimenta,mie,1.33,0
1733.65,19,mobile_ios,331,False,1,1,0,supermercado,dom,1.15,0
5165.58,19,web,447,False,1,6,1,supermercado,lun,0.75,0
17083.98,11,mobile_android,526,False,1,7,0,viajes,jue,0.65,0
5400.45,18,mobile_ios,582,False,1,6,0,gastronomia,vie,0.53,0
2922.12,19,web,916,False,0,1,1,supermercado,jue,1.61,0
2186.42,11,mobile_ios,2046,False,3,11,1,supermercado,vie,1.16,0
1720.18,18,mobile_android,1528,False,0,6,0,electronicos,lun,0.84,0
3680.49,11,web,725,False,2,6,0,supermercado,lun,1.13,0
1841.59,10,mobile_ios,1470,False,2,7,1,gastronomia,jue,0.94,0
12304.56,23,web,520,False,1,3,0,juegos_online,jue,1.17,0
28678.26,12,mobile_android,1123,False,1,3,0,gastronomia,mie,0.68,0
5163.4,21,mobile_ios,896,True,1,2,0,supermercado,sab,0.57,0
4809.43,21,mobile_android,173,False,1,6,0,gastronomia,dom,0.2,0
6243.55,6,mobile_ios,1523,False,1,6,0,supermercado,vie,0.76,0
1164.26,10,mobile_ios,426,False,0,2,1,gastronomia,mie,1.2,0
1847.77,14,web,760,False,2,8,0,vestimenta,sab,1.37,0
8396.88,10,mobile_ios,182,False,0,3,0,vestimenta,sab,1.23,0
1781.34,20,mobile_android,411,False,4,10,0,supermercado,vie,1.1,0
3748.5,0,web,220,False,2,4,0,vestimenta,dom,0.48,0
3501.93,22,mobile_ios,951,False,0,5,0,supermercado,vie,0.59,0
1866.2,19,mobile_android,1334,False,1,6,0,transferencia_p2p,mie,0.5,0
7434.01,13,mobile_ios,774,False,4,7,0,electronicos,mar,0.28,0
3913.27,14,mobile_ios,44,False,1,9,0,viajes,sab,1.15,0
13734.77,10,mobile_android,1150,False,4,10,0,juegos_online,mie,0.96,0
1563.5,11,mobile_ios,637,False,1,3,0,supermercado,mie,0.98,0
11294.29,9,mobile_ios,767,False,2,2,0,gastronomia,lun,1.61,0
50000.0,14,mobile_ios,2469,False,3,9,0,cripto,vie,3.88,1
