vuelo_id,aerolinea,ciudad_origen,ciudad_destino,pais_origen,tipo_ruta,clase_servicio,mes,dia_semana,duracion_vuelo_min,distancia_km,retraso_salida_min,retraso_llegada_min,cancelado,causa_retraso,precio_boleto_usd,ocupacion_pct,num_pasajeros,satisfaccion_cliente,puntualidad_historica_pct
VL12631,Copa Airlines,Buenos Aires,Lima,Argentina,Internacional,Económica,9,Domingo,256,3000,0,0,False,,327.19,66.4,120,4.2,81.8
VL10563,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Económica,9,Viernes,58,580,0,0,False,,66.3,91.0,164,3.7,77.0
VL12578,Sky Airline,Ciudad Mx,Bogotá,México,Internacional,Económica,2,Sábado,267,3200,0,0,False,,230.04,80.6,145,3.0,72.3
VL12419,Avianca,Ciudad Mx,Bogotá,México,Internacional,Económica,3,Viernes,253,3200,0,0,False,,419.94,62.8,113,3.7,72.4
VL11011,Avianca,Cartagena,Bogotá,Colombia,Doméstica,Ejecutiva,8,Sábado,65,650,34,31,False,Aeropuerto,100.18,76.1,167,3.2,72.5
VL11303,Copa Airlines,Medellín,Ciudad Mx,Colombia,Internacional,Ejecutiva,8,Domingo,260,3400,0,0,False,,976.32,82.6,182,5.0,80.6
VL10890,Volaris,Buenos Aires,Lima,Argentina,Internacional,Económica,3,Sábado,237,3000,17,3,False,Clima,345.19,92.3,166,2.9,69.4
VL11261,Sky Airline,Ciudad Mx,Miami,México,Internacional,Económica,12,Sábado,194,2100,0,0,False,,132.5,69.4,125,4.2,75.3
VL10632,Aeroméxico,Medellín,Ciudad Mx,Colombia,Internacional,Económica,11,Lunes,276,3400,35,37,False,Tripulación,329.61,77.6,140,3.0,76.7
VL10194,Avianca,Bogotá,Miami,Colombia,Internacional,Económica,8,Sábado,308,3800,0,0,False,,320.2,74.5,134,4.5,71.6
VL10513,Volaris,Lima,Santiago,Perú,Internacional,Ejecutiva,1,Sábado,211,2400,5,0,False,,780.79,78.7,173,5.0,66.0
VL11638,Volaris,Cartagena,Bogotá,Colombia,Doméstica,Económica,3,Sábado,70,650,73,74,False,Mecánico,49.4,92.6,167,1.0,68.7
VL11455,LATAM,Guadalajara,Ciudad Mx,México,Doméstica,Primera,4,Jueves,58,550,5,1,False,,224.15,83.6,251,,80.4
VL10209,Copa Airlines,Ciudad Mx,Cancún,México,Doméstica,Económica,2,Viernes,113,1600,0,0,False,,239.06,63.8,115,4.0,82.0
VL11186,LATAM,Buenos Aires,Lima,Argentina,Internacional,Económica,4,Domingo,223,3000,0,17,False,,267.93,59.2,107,2.8,79.5
VL10635,Aeroméxico,Lima,Buenos Aires,Perú,Internacional,Económica,4,Martes,279,3100,0,0,False,,381.03,84.1,151,4.0,75.6
VL12648,Copa Airlines,Lima,Buenos Aires,Perú,Internacional,Económica,3,Lunes,235,3100,54,69,False,Aeropuerto,411.19,69.4,125,1.0,83.0
VL12740,Sky Airline,Ciudad Mx,Bogotá,México,Internacional,Económica,7,Miércoles,255,3200,0,0,True,,366.25,69.3,125,4.4,71.3
VL10087,LATAM,Cancún,Bogotá,México,Internacional,Económica,6,Domingo,268,3500,69,68,False,Clima,294.03,71.0,128,3.0,78.1
VL11369,LATAM,Santiago,Lima,,Internacional,Ejecutiva,10,Viernes,215,2400,0,1,False,,462.2,81.0,178,4.1,77.5
VL12679,LATAM,Medellín,Ciudad Mx,Colombia,Internacional,Económica,10,Martes,255,3400,0,0,False,,372.98,72.5,130,3.3,79.7
VL12981,LATAM,Santiago,Lima,Chile,Internacional,Económica,2,Lunes,205,2400,0,0,False,,326.24,79.5,143,,80.0
VL10190,Avianca,Bogotá,Medellín,Colombia,Doméstica,Económica,5,Domingo,50,580,0,0,False,,33.9,91.7,165,3.6,71.2
VL10178,Volaris,Guadalajara,Ciudad Mx,México,Doméstica,Económica,9,Viernes,56,550,3,0,False,,30.0,80.3,145,4.1,72.7
VL12023,Volaris,Bogotá,Medellín,Colombia,Doméstica,Económica,2,Viernes,69,580,0,0,False,,30.0,88.3,159,5.0,68.5
VL12103,Avianca,Buenos Aires,Lima,Argentina,Internacional,Económica,1,Jueves,222,3000,3,0,False,,329.55,69.3,125,5.0,72.3
VL12856,LATAM,Santiago,Lima,Chile,Internacional,Económica,7,Viernes,185,2400,0,13,False,,249.11,87.4,157,3.8,78.2
VL11128,Avianca,Ciudad Mx,Bogotá,México,Internacional,Económica,7,Viernes,268,3200,0,0,False,,337.96,75.1,135,5.0,70.2
VL11812,LATAM,Santiago,Lima,Chile,Internacional,Económica,9,Lunes,182,2400,34,44,False,Aeropuerto,248.25,69.0,124,2.3,78.0
VL12559,Copa Airlines,Medellín,Ciudad Mx,Colombia,Internacional,Ejecutiva,7,Domingo,258,3400,0,0,False,,623.58,73.5,162,3.7,82.4
VL12688,LATAM,Medellín,Ciudad Mx,Colombia,Internacional,Económica,12,Miércoles,266,3400,0,0,False,,200.37,83.1,150,4.5,79.7
VL12761,Viva Air,Bogotá,Medellín,Colombia,Doméstica,Económica,7,Lunes,78,580,17,19,False,Clima,41.53,54.5,98,3.2,65.2
VL11752,Copa Airlines,Bogotá,Medellín,Colombia,Doméstica,Económica,12,Viernes,75,580,0,0,False,,30.0,89.7,161,4.0,81.9
VL10471,Volaris,Cartagena,Bogotá,,Doméstica,Ejecutiva,6,Sábado,47,650,0,5,False,,166.58,65.3,144,3.9,68.8
VL10398,Avianca,Ciudad Mx,Miami,México,Internacional,Económica,7,Viernes,169,2100,9,9,False,,171.99,79.2,143,3.5,72.0
VL10035,Avianca,Bogotá,Quito,Colombia,Internacional,Económica,6,Sábado,96,1000,10,16,False,,30.0,95.7,172,3.0,73.5
VL12253,LATAM,Bogotá,Quito,Colombia,Internacional,Económica,8,Domingo,80,1000,16,25,False,Clima,100.14,66.7,120,4.7,77.1
VL10252,Copa Airlines,Bogotá,Quito,Colombia,Internacional,Económica,7,Miércoles,63,1000,0,1,False,,96.58,79.3,143,3.5,80.5
VL11067,Viva Air,Ciudad Mx,Cancún,México,Doméstica,Económica,8,Sábado,145,1600,0,0,False,,158.53,89.4,161,4.5,65.3
VL11285,Copa Airlines,Medellín,Ciudad Mx,Colombia,Internacional,Económica,2,Lunes,253,3400,0,0,False,,267.33,68.5,123,2.1,82.9
VL12477,Copa Airlines,Ciudad Mx,Miami,México,Internacional,Económica,12,Sábado,174,2100,17,10,False,Operacional,219.34,96.5,174,4.3,83.5
VL11875,Copa Airlines,Medellín,Ciudad Mx,Colombia,Internacional,Económica,11,Miércoles,256,3400,8,4,False,,288.46,51.9,93,4.3,80.6
VL10228,LATAM,Lima,Santiago,Perú,Internacional,Ejecutiva,5,Jueves,199,2400,0,0,False,,651.22,100.0,220,4.1,77.4
VL11748,Avianca,Ciudad Mx,Miami,México,Internacional,Económica,5,Jueves,169,2100,3,9,False,,146.04,64.3,116,3.1,71.3
VL12980,Copa Airlines,Lima,Buenos Aires,Perú,Internacional,Ejecutiva,5,Martes,253,3100,0,2,False,,1037.85,70.3,155,4.4,83.4
VL11644,Copa Airlines,Bogotá,Medellín,Colombia,Doméstica,Económica,7,Martes,54,580,147,142,False,Operacional,72.07,75.6,136,1.7,80.8
VL10891,Aeroméxico,Bogotá,Quito,Colombia,Internacional,Ejecutiva,10,Lunes,73,1000,17,11,False,Operacional,190.86,65.5,144,4.4,76.1
VL12868,Volaris,Bogotá,Miami,,Internacional,Económica,6,Viernes,302,3800,0,0,False,,226.75,80.1,144,3.7,67.9
VL11609,Avianca,Medellín,Ciudad Mx,Colombia,Internacional,Económica,5,Domingo,251,3400,67,61,False,Clima,416.69,85.5,154,2.5,72.2
VL12366,Copa Airlines,Ciudad Mx,Cancún,México,Doméstica,Económica,3,Jueves,112,1600,0,0,False,,185.28,68.2,123,4.3,81.5
VL10629,Copa Airlines,Santiago,Lima,Chile,Internacional,Económica,10,Jueves,207,2400,87,88,False,Aeropuerto,212.87,77.6,140,2.9,83.7
VL10925,LATAM,Bogotá,Medellín,Colombia,Doméstica,Económica,6,Lunes,68,580,0,0,False,,30.0,97.3,175,3.7,80.0
VL11019,Avianca,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,2,Miércoles,59,580,135,138,True,Clima,174.58,75.1,165,,71.9
VL12900,Copa Airlines,Ciudad Mx,Cancún,México,Doméstica,Económica,11,Lunes,130,1600,0,5,False,,97.15,70.8,127,3.6,83.1
VL12082,Sky Airline,Lima,Buenos Aires,Perú,Internacional,Económica,2,Jueves,254,3100,0,1,False,,338.85,55.1,99,4.1,74.7
VL11786,Sky Airline,Cancún,Bogotá,México,Internacional,Económica,6,Martes,294,3500,0,0,False,,265.7,100.0,180,4.3,73.2
VL12123,Aeroméxico,Ciudad Mx,Bogotá,México,Internacional,Económica,5,Viernes,250,3200,0,0,False,,214.85,82.3,148,4.4,74.3
VL12221,Aeroméxico,Medellín,Ciudad Mx,Colombia,Internacional,Económica,3,Jueves,294,3400,23,18,False,Operacional,,74.9,135,2.3,75.2
VL11075,Aeroméxico,Lima,Buenos Aires,Perú,Internacional,Económica,6,Miércoles,218,3100,0,6,False,,378.41,70.5,127,2.5,76.5
VL12847,Volaris,Santiago,Lima,Chile,Internacional,Económica,2,Sábado,216,2400,41,48,False,Clima,268.01,66.0,119,3.0,67.7
VL12874,Aeroméxico,Ciudad Mx,Miami,México,Internacional,Ejecutiva,6,Sábado,164,2100,0,7,False,,649.82,89.6,197,4.0,75.3
VL11244,Aeroméxico,Ciudad Mx,Miami,México,Internacional,Económica,11,Miércoles,192,2100,0,10,False,,127.46,62.3,112,2.9,73.4
VL10508,Sky Airline,Guadalajara,Ciudad Mx,México,Doméstica,Ejecutiva,1,Miércoles,60,550,0,0,False,,131.69,81.9,180,4.0,72.6
VL10710,LATAM,Ciudad Mx,Miami,México,Internacional,Económica,8,Martes,156,2100,0,6,False,,195.34,78.4,141,2.4,78.9
VL12806,Avianca,Ciudad Mx,Miami,México,Internacional,Económica,8,Sábado,166,2100,33,43,False,Tripulación,213.62,78.4,141,2.3,69.8
VL10607,Avianca,Ciudad Mx,Bogotá,México,Internacional,Económica,1,Viernes,254,3200,0,0,False,,384.88,72.8,131,4.5,73.1
VL10387,Aeroméxico,Ciudad Mx,Cancún,México,Doméstica,Ejecutiva,8,Miércoles,117,1600,94,96,False,Clima,494.38,63.5,140,2.8,76.3
VL10867,Copa Airlines,Santiago,Lima,Chile,Internacional,Económica,3,Martes,212,2400,0,0,False,,288.75,88.9,160,3.1,83.2
VL10911,Avianca,Bogotá,Miami,Colombia,Internacional,Primera,9,Domingo,318,3800,0,3,False,,1473.27,81.0,243,4.5,70.1
VL11921,Volaris,Bogotá,Medellín,Colombia,Doméstica,Económica,11,Viernes,81,580,0,0,False,,43.4,86.2,155,4.4,69.7
VL10148,Volaris,Bogotá,Medellín,Colombia,Doméstica,Económica,3,Jueves,57,580,5,4,False,,113.82,80.1,144,4.1,68.5
VL10753,Copa Airlines,Bogotá,Miami,Colombia,Internacional,Económica,3,Sábado,293,3800,22,20,False,Clima,269.26,63.7,115,2.8,81.7
VL12450,Avianca,Bogotá,Miami,Colombia,Internacional,Económica,8,Martes,298,3800,19,13,False,Clima,293.27,95.7,172,2.5,73.4
VL11273,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Económica,10,Lunes,58,580,25,28,False,Clima,43.32,78.4,141,4.0,75.8
VL10340,Sky Airline,Medellín,Ciudad Mx,Colombia,Internacional,Económica,2,Sábado,273,3400,0,3,False,,268.64,87.0,157,3.2,71.5
VL12751,Volaris,Cancún,Bogotá,México,Internacional,Económica,2,Domingo,254,3500,56,61,False,Clima,4130.376962541943,77.1,139,2.9,69.5
VL12248,Aeroméxico,Santiago,São Paulo,Chile,Internacional,Ejecutiva,3,Jueves,225,2700,0,0,False,,599.53,90.5,199,4.8,74.1
VL11115,Avianca,Santiago,São Paulo,Chile,Internacional,Ejecutiva,5,Martes,198,2700,0,7,False,,865.93,81.7,180,2.8,72.9
VL10540,LATAM,Cartagena,Bogotá,Colombia,Doméstica,Económica,2,Martes,56,650,0,0,False,,89.37,81.2,146,5.0,79.5
VL11466,LATAM,Cartagena,Bogotá,Colombia,Doméstica,Ejecutiva,3,Jueves,54,650,2,11,False,,197.66,66.7,147,2.7,78.4
VL12998,Aeroméxico,Bogotá,Miami,Colombia,Internacional,Económica,7,Domingo,278,3800,594,610,False,Clima,418.36,66.4,120,3.4,76.2
VL10955,Sky Airline,Ciudad Mx,Bogotá,México,Internacional,Económica,5,Jueves,266,3200,0,5,False,,334.22,91.0,164,,71.7
VL10280,Aeroméxico,Lima,Santiago,Perú,Internacional,Ejecutiva,10,Jueves,198,2400,85,96,False,Tripulación,666.05,73.8,162,2.7,77.4
VL12458,Viva Air,Medellín,Ciudad Mx,Colombia,Internacional,Primera,9,Domingo,283,3400,0,0,False,,1345.41,85.4,256,3.9,64.8
VL10510,Avianca,Santiago,São Paulo,Chile,Internacional,Económica,2,Viernes,210,2700,0,6,False,,306.43,81.6,147,3.6,73.5
VL11592,Aeroméxico,Ciudad Mx,Cancún,México,Doméstica,Ejecutiva,6,Jueves,155,1600,0,0,False,,465.84,60.1,132,4.6,74.5
VL12605,Copa Airlines,Medellín,Ciudad Mx,Colombia,Internacional,Económica,7,Sábado,314,3400,0,8,False,,247.92,82.4,148,3.8,84.9
VL11514,Aeroméxico,Santiago,Lima,Chile,Internacional,Económica,7,Viernes,198,2400,20,7,False,Operacional,274.61,76.7,138,3.3,74.1
VL10687,Avianca,Bogotá,Miami,Colombia,Internacional,Económica,12,Miércoles,317,3800,693,716,True,Operacional,392.35,64.6,116,2.3,69.6
VL10335,Volaris,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,3,Martes,61,580,0,0,False,,55.72,87.2,192,5.0,69.4
VL10642,Aeroméxico,Santiago,Lima,Chile,Internacional,Económica,1,Miércoles,171,2400,25,9,False,Clima,280.93,76.5,138,2.9,73.2
VL12362,Aeroméxico,Bogotá,Miami,Colombia,Internacional,Económica,10,Sábado,278,3800,0,0,False,,303.03,54.0,97,3.1,76.8
VL12027,LATAM,Cartagena,Bogotá,Colombia,Doméstica,Económica,5,Jueves,40,650,0,0,False,,47.03,98.1,177,4.6,78.0
VL10782,LATAM,Santiago,Lima,Chile,Internacional,Económica,3,Sábado,200,2400,7,0,False,,274.39,57.1,103,,77.6
VL12686,Aeroméxico,Ciudad Mx,Cancún,México,Doméstica,Económica,12,Lunes,113,1600,0,4,False,,233.15,83.3,150,2.9,71.8
VL12947,LATAM,Medellín,Ciudad Mx,Colombia,Internacional,Ejecutiva,6,Miércoles,267,3400,51,63,False,Clima,606.85,76.4,168,3.3,77.5
VL10621,Avianca,Santiago,Lima,Chile,Internacional,Económica,1,Lunes,197,2400,25,13,False,Operacional,223.22,79.2,143,3.3,72.4
VL12912,Volaris,Buenos Aires,Lima,Argentina,Internacional,Ejecutiva,11,Martes,239,3000,0,1,False,,778.96,74.5,164,2.4,69.0
VL12140,Aeroméxico,Bogotá,Quito,Colombia,Internacional,Económica,11,Sábado,88,1000,0,0,False,,59.3,82.0,148,4.0,73.3
VL10834,Aeroméxico,Medellín,Ciudad Mx,Colombia,Internacional,Ejecutiva,12,Lunes,269,3400,0,0,False,,1104.32,77.1,170,4.4,74.7
VL12640,Aeroméxico,Bogotá,Miami,Colombia,Internacional,Ejecutiva,8,Domingo,334,3800,27,28,False,Operacional,1431.91,99.0,218,3.8,74.0
VL12985,LATAM,Cartagena,Bogotá,Colombia,Doméstica,Económica,8,Viernes,69,650,0,2,False,,76.85,100.0,180,2.9,78.3
VL12043,Copa Airlines,Ciudad Mx,Cancún,México,Doméstica,Económica,2,Sábado,135,1600,2,0,False,,4501.112655669843,72.2,130,3.7,84.8
VL11450,Aeroméxico,Medellín,Ciudad Mx,Colombia,Internacional,Económica,10,Sábado,253,3400,23,28,False,Operacional,449.44,68.0,122,3.2,75.9
VL10394,Sky Airline,Bogotá,Miami,Colombia,Internacional,Primera,1,Jueves,295,3800,0,0,False,,1562.02,69.0,207,,73.2
VL10845,Copa Airlines,Ciudad Mx,Bogotá,México,Internacional,Económica,11,Jueves,263,3200,2,0,False,,315.9,89.0,160,5.0,84.1
VL12623,Volaris,Guadalajara,Ciudad Mx,México,Doméstica,Ejecutiva,12,Lunes,59,550,0,0,False,,116.1,85.9,189,4.6,67.5
VL12621,Sky Airline,Lima,Santiago,Perú,Internacional,Económica,10,Miércoles,200,2400,0,1,False,,283.14,75.9,137,3.9,73.7
VL12899,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Primera,2,Martes,48,580,0,0,False,,179.1,89.3,268,3.8,74.4
VL12852,Sky Airline,Santiago,Lima,Chile,Internacional,Económica,3,Domingo,183,2400,35,40,False,Clima,185.59,87.6,158,4.9,73.1
VL11761,Viva Air,Bogotá,Quito,Colombia,Internacional,Económica,6,Jueves,84,1000,7,7,False,,123.23,72.0,130,2.0,65.0
VL12327,LATAM,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,8,Lunes,64,580,17,26,False,Aeropuerto,116.61,80.6,177,3.2,78.4
VL10337,Volaris,Buenos Aires,Lima,Argentina,Internacional,Económica,8,Domingo,246,3000,3,0,False,,267.86,75.9,137,4.1,70.1
VL12275,Avianca,Santiago,São Paulo,Chile,Internacional,Ejecutiva,8,Miércoles,218,2700,0,11,False,,689.18,88.6,195,2.2,71.9
VL12056,Aeroméxico,Lima,Buenos Aires,Perú,Internacional,Económica,1,Viernes,255,3100,5,2,False,,430.6,71.9,129,4.4,73.6
VL11109,Aeroméxico,Ciudad Mx,Cancún,México,Doméstica,Económica,12,Martes,147,1600,0,4,False,,109.41,75.7,136,4.1,73.6
VL12808,Copa Airlines,Lima,Buenos Aires,Perú,Internacional,Económica,3,Lunes,241,3100,17,6,False,Aeropuerto,181.15,87.0,157,4.1,82.3
VL10293,Aeroméxico,Ciudad Mx,Bogotá,México,Internacional,Económica,3,Viernes,218,3200,17,16,False,Aeropuerto,295.25,78.1,141,4.0,78.1
VL12116,Aeroméxico,Lima,Buenos Aires,Perú,Internacional,Ejecutiva,10,Domingo,235,3100,0,0,False,,900.57,73.5,162,2.8,76.2
VL12205,Avianca,Guadalajara,Ciudad Mx,México,Doméstica,Económica,2,Domingo,40,550,1,5,False,,39.94,77.9,140,2.8,71.4
VL12999,LATAM,Lima,Santiago,Perú,Internacional,Ejecutiva,9,Miércoles,166,2400,0,2,False,,848.59,76.0,167,3.5,78.5
VL12908,Avianca,Bogotá,Miami,Colombia,Internacional,Económica,4,Jueves,313,3800,53,56,False,Clima,258.84,78.5,141,3.4,72.1
VL12072,Aeroméxico,Santiago,Lima,Chile,Internacional,Ejecutiva,11,Jueves,189,2400,11,4,False,,813.95,73.6,162,4.5,74.6
VL10470,LATAM,Bogotá,Medellín,Colombia,Doméstica,Económica,11,Jueves,56,580,0,10,False,,49.11,95.4,172,3.4,79.5
VL10557,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Económica,10,Viernes,58,580,2,1,False,,61.6,67.6,122,2.8,73.4
VL12038,Volaris,Santiago,Lima,Chile,Internacional,Económica,11,Domingo,196,2400,0,12,False,,240.32,83.7,151,3.0,69.3
VL12341,Viva Air,Bogotá,Medellín,Colombia,Doméstica,Económica,12,Martes,52,580,21,8,False,Tripulación,30.0,93.5,168,3.1,67.8
VL12871,Avianca,Guadalajara,Ciudad Mx,México,Doméstica,Económica,1,Jueves,58,550,0,7,False,,83.49,83.5,150,,72.1
VL11262,Aeroméxico,Bogotá,Miami,Colombia,Internacional,Económica,3,Sábado,306,3800,41,53,False,Clima,299.85,84.2,152,2.7,74.9
VL11022,Copa Airlines,Guadalajara,Ciudad Mx,México,Doméstica,Primera,6,Domingo,67,550,10,11,False,,157.85,43.6,131,4.2,81.3
VL10120,Avianca,Bogotá,Quito,Colombia,Internacional,Económica,8,Domingo,90,1000,87,77,False,Operacional,142.12,60.6,109,3.2,73.6
VL10905,Aeroméxico,Lima,Santiago,Perú,Internacional,Económica,3,Jueves,214,2400,10,6,False,,191.51,85.5,154,3.2,75.2
VL11306,Aeroméxico,Buenos Aires,Lima,Argentina,Internacional,Ejecutiva,3,Domingo,225,3000,0,0,False,,601.82,68.7,151,4.1,76.1
VL11388,LATAM,Cartagena,Bogotá,Colombia,Doméstica,Económica,9,Domingo,61,650,10,23,False,,80.24,75.1,135,3.4,79.7
VL11334,Avianca,Cartagena,Bogotá,Colombia,Doméstica,Económica,4,Martes,74,650,20,13,False,Operacional,,55.2,99,4.0,71.5
VL12558,Avianca,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,6,Martes,70,580,15,13,False,,70.94,72.3,159,2.7,72.7
VL12227,Sky Airline,Santiago,São Paulo,Chile,Internacional,Económica,1,Domingo,201,2700,3,6,False,,265.2,61.8,111,1.9,74.4
VL11935,Avianca,Bogotá,Quito,Colombia,Internacional,Económica,3,Martes,99,1000,0,0,False,,160.2,87.1,157,3.6,74.7
VL11093,Viva Air,Medellín,Ciudad Mx,Colombia,Internacional,Económica,10,Domingo,244,3400,0,0,False,,201.0,76.8,138,5.0,66.4
VL11559,Viva Air,Lima,Santiago,Perú,Internacional,Ejecutiva,5,Domingo,195,2400,0,0,False,,489.49,86.1,189,5.0,66.4
VL10815,Aeroméxico,Medellín,Ciudad Mx,Colombia,Internacional,Económica,5,Sábado,254,3400,0,0,False,,273.16,71.3,128,4.1,73.7
VL10863,Avianca,Lima,Buenos Aires,Perú,Internacional,Económica,11,Sábado,236,3100,0,1,False,,338.54,83.6,150,3.0,73.7
VL11082,Copa Airlines,Ciudad Mx,Bogotá,México,Internacional,Económica,12,Sábado,261,3200,0,16,False,,228.66,87.9,158,3.3,82.8
VL11208,LATAM,Bogotá,Miami,Colombia,Internacional,Económica,11,Lunes,332,3800,0,6,True,,340.9,81.2,146,3.9,77.6
VL11396,Avianca,Lima,Buenos Aires,Perú,Internacional,Económica,6,Viernes,259,3100,23,31,False,Mecánico,256.93,71.9,129,3.5,74.4
VL11289,Volaris,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,7,Martes,43,580,12,25,False,,206.42,90.5,199,2.4,68.6
VL11857,Viva Air,Lima,Buenos Aires,Perú,Internacional,Económica,8,Martes,250,3100,6,1,False,,272.27,81.0,146,3.2,65.3
VL10095,Copa Airlines,Medellín,Ciudad Mx,Colombia,Internacional,Ejecutiva,1,Domingo,280,3400,0,0,False,,616.62,62.7,138,5.0,82.5
VL12428,Copa Airlines,Bogotá,Miami,Colombia,Internacional,Económica,5,Lunes,296,3800,11,17,False,,511.45,78.1,141,2.8,79.6
VL10604,LATAM,Ciudad Mx,Cancún,México,Doméstica,Económica,10,Sábado,138,1600,24,35,False,Aeropuerto,3405.230087538328,82.0,148,3.6,75.0
VL12114,Avianca,Cancún,Bogotá,México,Internacional,Económica,12,Viernes,281,3500,6,0,False,,334.6,77.5,140,4.6,71.7
VL10550,Volaris,Medellín,Ciudad Mx,Colombia,Internacional,Económica,4,Lunes,258,3400,0,2,False,,226.45,75.0,135,2.9,68.1
VL12299,LATAM,Bogotá,Miami,Colombia,Internacional,Ejecutiva,10,Martes,332,3800,0,0,False,,684.14,82.8,182,5.0,78.7
VL10475,Volaris,Cartagena,Bogotá,Colombia,Doméstica,Ejecutiva,4,Sábado,54,650,79,70,False,Aeropuerto,129.23,77.2,170,3.1,69.3
VL11499,Aeroméxico,Lima,Santiago,Perú,Internacional,Económica,10,Lunes,182,2400,0,0,False,,282.42,79.9,144,4.2,75.5
VL10212,LATAM,Cancún,Bogotá,México,Internacional,Económica,11,Lunes,286,3500,552,537,False,Aeropuerto,292.34,77.0,139,1.0,76.6
VL11588,Copa Airlines,Lima,Buenos Aires,,Internacional,Económica,8,Sábado,269,3100,62,53,False,Tripulación,269.81,73.9,133,2.5,82.8
VL12024,Viva Air,Ciudad Mx,Bogotá,México,Internacional,Económica,2,Jueves,263,3200,0,3,False,,447.81,78.5,141,3.4,63.9
VL12378,Volaris,Lima,Buenos Aires,Perú,Internacional,Económica,4,Martes,228,3100,0,6,False,,287.41,79.4,143,3.2,67.6
VL12480,Volaris,Bogotá,Miami,Colombia,Internacional,Económica,1,Viernes,288,3800,0,0,False,,474.06,94.2,170,5.0,67.4
VL10276,Sky Airline,Ciudad Mx,Miami,México,Internacional,Económica,10,Miércoles,184,2100,0,0,False,,271.25,83.9,151,4.0,71.1
VL10505,Copa Airlines,Ciudad Mx,Cancún,México,Doméstica,Ejecutiva,2,Jueves,129,1600,33,27,False,Operacional,391.71,81.9,180,3.3,82.2
VL11335,LATAM,Cancún,Bogotá,México,Internacional,Económica,8,Sábado,241,3500,8,7,False,,273.16,80.9,146,3.6,78.1
VL12339,LATAM,Ciudad Mx,Bogotá,México,Internacional,Ejecutiva,3,Jueves,251,3200,50,51,False,Tripulación,542.05,72.9,160,3.7,78.8
VL10901,Avianca,Bogotá,Medellín,Colombia,Doméstica,Económica,12,Jueves,51,580,0,6,False,,97.29,100.0,180,3.6,70.4
VL10448,Copa Airlines,Ciudad Mx,Bogotá,México,Internacional,Económica,6,Miércoles,278,3200,4,0,False,,298.43,87.2,157,4.0,82.4
VL11409,Aeroméxico,Lima,Santiago,Perú,Internacional,Económica,8,Martes,192,2400,0,0,False,,194.55,100.0,180,4.7,75.0
VL12534,LATAM,Buenos Aires,Lima,Argentina,Internacional,Económica,7,Jueves,234,3000,0,4,False,,435.98,81.0,146,3.1,80.6
VL10989,Sky Airline,Bogotá,Quito,Colombia,Internacional,Económica,5,Sábado,98,1000,0,0,False,,126.95,84.8,153,,73.7
VL10303,Avianca,Cancún,Bogotá,México,Internacional,Ejecutiva,7,Viernes,260,3500,16,15,False,Tripulación,923.8,79.7,175,2.2,70.0
VL12798,Viva Air,Cartagena,Bogotá,Colombia,Doméstica,Económica,6,Martes,74,650,11,13,False,,59.17,75.7,136,4.2,64.0
VL12919,Copa Airlines,Bogotá,Miami,Colombia,Internacional,Económica,3,Domingo,291,3800,45,61,False,Clima,419.62,74.7,134,2.2,80.0
VL11996,LATAM,Cartagena,Bogotá,Colombia,Doméstica,Económica,3,Domingo,79,650,0,0,False,,95.51,100.0,180,3.0,79.6
VL12115,Copa Airlines,Ciudad Mx,Cancún,México,Doméstica,Económica,5,Domingo,131,1600,0,6,False,,150.81,84.0,151,1.9,84.0
VL12067,Avianca,Santiago,Lima,Chile,Internacional,Económica,2,Miércoles,205,2400,0,0,False,,302.49,79.6,143,3.7,73.3
VL11901,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Económica,3,Viernes,71,580,49,59,False,Operacional,81.63,67.6,122,3.1,76.7
VL10324,Volaris,Cartagena,Bogotá,Colombia,Doméstica,Económica,1,Martes,71,650,0,0,False,,46.92,86.6,156,4.7,70.9
VL12892,Aeroméxico,Ciudad Mx,Miami,México,Internacional,Primera,9,Martes,165,2100,0,0,False,,659.82,71.1,213,4.4,74.4
VL11433,Viva Air,Cancún,Bogotá,México,Internacional,Económica,12,Viernes,307,3500,0,0,False,,371.92,100.0,180,3.4,64.0
